sample_id,step,n,entropy_prefix,entropy_full
0,32,5,3.089740061965661,3.164834499359131
0,32,6,3.1204287963798603,3.164834499359131
0,32,7,3.1648345415863064,3.164834499359131
0,33,1,-0.0,0.8138574957847595
0,33,2,-0.0,0.8138574957847595
0,33,3,0.739114243957239,0.8138574957847595
0,33,4,0.8138574795610202,0.8138574957847595
0,33,5,0.8138574795610202,0.8138574957847595
0,33,6,0.8138574795610202,0.8138574957847595
0,33,7,0.8138574795610202,0.8138574957847595
0,34,1,4.190951576987616e-09,2.3306539058685303
0,34,2,4.190951576987616e-09,2.3306539058685303
0,34,3,1.923137215719518,2.3306539058685303
0,34,4,2.201031728639459,2.3306539058685303
0,34,5,2.2541761125600583,2.3306539058685303
0,34,6,2.2943862859528625,2.3306539058685303
0,34,7,2.2943862859528625,2.3306539058685303
0,35,1,-0.0,-0.0
0,35,2,-0.0,-0.0
0,35,3,-0.0,-0.0
0,35,4,-0.0,-0.0
0,35,5,-0.0,-0.0
0,35,6,-0.0,-0.0
0,35,7,-0.0,-0.0
0,36,1,-9.220093913743844e-08,1.2722464799880981
0,36,2,-9.220093913743844e-08,1.2722464799880981
0,36,3,0.9754710009368337,1.2722464799880981
0,36,4,1.2722464154897133,1.2722464799880981
0,36,5,1.2722464154897133,1.2722464799880981
0,36,6,1.2722464154897133,1.2722464799880981
0,36,7,1.2722464154897135,1.2722464799880981
0,37,1,-0.0,-0.0
0,37,2,-0.0,-0.0
0,37,3,-0.0,-0.0
0,37,4,-0.0,-0.0
0,37,5,-0.0,-0.0
0,37,6,-0.0,-0.0
0,37,7,-0.0,-0.0
0,38,1,-3.3527613248207626e-08,0.14970120787620544
0,38,2,-3.3527613248207626e-08,0.14970120787620544
0,38,3,0.07731864393268668,0.14970120787620544
0,38,4,0.1497012192406011,0.14970120787620544
0,38,5,0.1497012192406011,0.14970120787620544
0,38,6,0.1497012192406011,0.14970120787620544
0,38,7,0.1497012192406011,0.14970120787620544
0,39,1,0.6081234708362399,1.5134423971176147
0,39,2,0.60812347083624,1.5134423971176147
0,39,3,1.3829126189237428,1.5134423971176147
0,39,4,1.513442279804094,1.5134423971176147
0,39,5,1.513442279804094,1.5134423971176147
0,39,6,1.513442279804094,1.5134423971176147
0,39,7,1.513442279804094,1.5134423971176147
0,40,1,-3.2363459991584626e-08,0.29735851287841797
0,40,2,-3.2363459991584626e-08,0.29735851287841797
0,40,3,0.22019985259286246,0.29735851287841797
0,40,4,0.24491612196807827,0.29735851287841797
0,40,5,0.26024701969346276,0.29735851287841797
0,40,6,0.29735849855169305,0.29735851287841797
0,40,7,0.29735849855169305,0.29735851287841797
0,41,1,-0.0,-0.0
0,41,2,-0.0,-0.0
0,41,3,-0.0,-0.0
0,41,4,-0.0,-0.0
0,41,5,-0.0,-0.0
0,41,6,-0.0,-0.0
0,41,7,-0.0,-0.0
0,42,1,0.6428716742352896,0.6882386207580566
0,42,2,0.6882386345599527,0.6882386207580566
0,42,3,0.6882386345599527,0.6882386207580566
0,42,4,0.6882386345599527,0.6882386207580566
0,42,5,0.6882386345599527,0.6882386207580566
0,42,6,0.6882386345599527,0.6882386207580566
0,42,7,0.6882386345599527,0.6882386207580566
0,43,1,0.09837351743835579,2.9061529636383057
0,43,2,0.09837351743835579,2.9061529636383057
0,43,3,2.356947803940403,2.9061529636383057
0,43,4,2.673910123569982,2.9061529636383057
0,43,5,2.8772453705061176,2.9061529636383057
0,43,6,2.9061529972244573,2.9061529636383057
0,43,7,2.9061529972244573,2.9061529636383057
0,44,1,4.097819244347488e-08,0.48801785707473755
0,44,2,4.097819244347488e-08,0.48801785707473755
0,44,3,0.4880179110705074,0.48801785707473755
0,44,4,0.4880179110705074,0.48801785707473755
0,44,5,0.4880179110705074,0.48801785707473755
0,44,6,0.4880179110705074,0.48801785707473755
0,44,7,0.4880179110705074,0.48801785707473755
0,45,1,-1.1175870957835787e-08,0.8212735652923584
0,45,2,-1.1175870957835787e-08,0.8212735652923584
0,45,3,0.8212735129393487,0.8212735652923584
0,45,4,0.8212735129393487,0.8212735652923584
0,45,5,0.8212735129393487,0.8212735652923584
0,45,6,0.8212735129393487,0.8212735652923584
0,45,7,0.8212735129393487,0.8212735652923584
0,46,1,-0.0,-0.0
0,46,2,-0.0,-0.0
0,46,3,-0.0,-0.0
0,46,4,-0.0,-0.0
0,46,5,-0.0,-0.0
0,46,6,-0.0,-0.0
0,46,7,-0.0,-0.0
0,47,1,0.1439967977125215,0.9857401847839355
0,47,2,0.7653124599251329,0.9857401847839355
0,47,3,0.7653124599251329,0.9857401847839355
0,47,4,0.9857402175692805,0.9857401847839355
0,47,5,0.9857402175692805,0.9857401847839355
0,47,6,0.9857402175692805,0.9857401847839355
0,47,7,0.9857402175692805,0.9857401847839355
0,48,1,5.890615110946156e-08,2.0320591926574707
0,48,2,5.890615110946156e-08,2.0320591926574707
0,48,3,1.7362206968743503,2.0320591926574707
0,48,4,2.0117701535321024,2.0320591926574707
0,48,5,2.032059083802576,2.0320591926574707
0,48,6,2.032059083802576,2.0320591926574707
0,48,7,2.032059083802576,2.0320591926574707
0,49,1,-3.445893585448181e-08,1.3136980533599854
0,49,2,-3.445893585448181e-08,1.3136980533599854
0,49,3,1.22898634603182,1.3136980533599854
0,49,4,1.3136980256134225,1.3136980533599854
0,49,5,1.3136980256134225,1.3136980533599854
0,49,6,1.3136980256134225,1.3136980533599854
0,49,7,1.3136980256134225,1.3136980533599854
0,50,1,4.936009523641078e-08,1.0503437519073486
0,50,2,4.936009523641078e-08,1.0503437519073486
0,50,3,0.9404973958383451,1.0503437519073486
0,50,4,1.050343739319761,1.0503437519073486
0,50,5,1.0503437393197612,1.0503437519073486
0,50,6,1.0503437393197612,1.0503437519073486
0,50,7,1.0503437393197612,1.0503437519073486
0,51,1,-5.4948033411956304e-08,2.6930394172668457
0,51,2,-5.4948033411956304e-08,2.6930394172668457
0,51,3,2.1574838520098827,2.6930394172668457
0,51,4,2.550770419353826,2.6930394172668457
0,51,5,2.5823535147577736,2.6930394172668457
0,51,6,2.645248757685398,2.6930394172668457
0,51,7,2.678486354907849,2.6930394172668457
0,52,1,3.748573292568289e-08,2.1858959197998047
0,52,2,3.748573292568289e-08,2.1858959197998047
0,52,3,1.7878262495879964,2.1858959197998047
0,52,4,2.015960600764796,2.1858959197998047
0,52,5,2.116079795502571,2.1858959197998047
0,52,6,2.1336267293290607,2.1858959197998047
0,52,7,2.170845281880798,2.1858959197998047
0,53,1,-0.0,0.6906813383102417
0,53,2,-0.0,0.6906813383102417
0,53,3,0.69068135305664,0.6906813383102417
0,53,4,0.69068135305664,0.6906813383102417
0,53,5,0.69068135305664,0.6906813383102417
0,53,6,0.69068135305664,0.6906813383102417
0,53,7,0.69068135305664,0.6906813383102417
0,54,1,-5.355104947424736e-08,2.098886251449585
0,54,2,-5.355104947424736e-08,2.098886251449585
0,54,3,1.6061607855251696,2.098886251449585
0,54,4,1.8682017512351476,2.098886251449585
0,54,5,2.0181699146303713,2.098886251449585
0,54,6,2.082560481830486,2.098886251449585
0,54,7,2.0825604818304866,2.098886251449585
0,55,1,-0.0,-0.0
0,55,2,-0.0,-0.0
0,55,3,-0.0,-0.0
0,55,4,-0.0,-0.0
0,55,5,-0.0,-0.0
0,55,6,-0.0,-0.0
0,55,7,-0.0,-0.0
0,56,1,5.5879352915677556e-08,1.062340497970581
0,56,2,5.5879352915677556e-08,1.062340497970581
0,56,3,1.0623405135983406,1.062340497970581
0,56,4,1.0623405135983406,1.062340497970581
0,56,5,1.0623405135983404,1.062340497970581
0,56,6,1.0623405135983404,1.062340497970581
0,56,7,1.0623405135983404,1.062340497970581
0,57,1,-0.0,-0.0
0,57,2,-0.0,-0.0
0,57,3,-0.0,-0.0
0,57,4,-0.0,-0.0
0,57,5,-0.0,-0.0
0,57,6,-0.0,-0.0
0,57,7,-0.0,-0.0
0,58,1,7.427297256734691e-08,1.7817481756210327
0,58,2,7.427297256734691e-08,1.7817481756210327
0,58,3,1.3032953974983283,1.7817481756210327
0,58,4,1.6617402267122978,1.7817481756210327
0,58,5,1.7719810123009423,1.7817481756210327
0,58,6,1.7817481493012681,1.7817481756210327
0,58,7,1.7817481493012681,1.7817481756210327
0,59,1,-0.0,-0.0
0,59,2,-0.0,-0.0
0,59,3,-0.0,-0.0
0,59,4,-0.0,-0.0
0,59,5,-0.0,-0.0
0,59,6,-0.0,-0.0
0,59,7,-0.0,-0.0
0,60,1,0.2247889963748668,0.22478900849819183
0,60,2,0.2247889963748668,0.22478900849819183
0,60,3,0.2247889963748668,0.22478900849819183
0,60,4,0.2247889963748668,0.22478900849819183
0,60,5,0.2247889963748668,0.22478900849819183
0,60,6,0.2247889963748668,0.22478900849819183
0,60,7,0.2247889963748668,0.22478900849819183
0,61,1,0.19730332911479376,0.19730332493782043
0,61,2,0.19730332911479376,0.19730332493782043
0,61,3,0.19730332911479376,0.19730332493782043
0,61,4,0.19730332911479376,0.19730332493782043
0,61,5,0.19730332911479376,0.19730332493782043
0,61,6,0.19730332911479376,0.19730332493782043
0,61,7,0.19730332911479376,0.19730332493782043
0,62,1,4.470348258234223e-08,1.697455883026123
0,62,2,4.470348258234223e-08,1.697455883026123
0,62,3,1.429309182804578,1.697455883026123
0,62,4,1.6065244859238503,1.697455883026123
0,62,5,1.6065244859238503,1.697455883026123
0,62,6,1.6496243415623981,1.697455883026123
0,62,7,1.697455814789798,1.697455883026123
0,63,1,4.6566127646571733e-08,1.3037477731704712
0,63,2,4.6566127646571733e-08,1.3037477731704712
0,63,3,1.3037477966533246,1.3037477731704712
0,63,4,1.3037477966533246,1.3037477731704712
0,63,5,1.3037477966533246,1.3037477731704712
0,63,6,1.3037477966533246,1.3037477731704712
0,63,7,1.3037477966533246,1.3037477731704712
0,64,1,-0.0,-0.0
0,64,2,-0.0,-0.0
0,64,3,-0.0,-0.0
0,64,4,-0.0,-0.0
0,64,5,-0.0,-0.0
0,64,6,-0.0,-0.0
0,64,7,-0.0,-0.0
0,65,1,-0.0,-0.0
0,65,2,-0.0,-0.0
0,65,3,-0.0,-0.0
0,65,4,-0.0,-0.0
0,65,5,-0.0,-0.0
0,65,6,-0.0,-0.0
0,65,7,-0.0,-0.0
0,66,1,2.9802321943606096e-08,0.7429308295249939
0,66,2,2.9802321943606096e-08,0.7429308295249939
0,66,3,0.7429308300422258,0.7429308295249939
0,66,4,0.7429308300422258,0.7429308295249939
0,66,5,0.7429308300422258,0.7429308295249939
0,66,6,0.7429308300422259,0.7429308295249939
0,66,7,0.7429308300422258,0.7429308295249939
0,67,1,-0.0,-0.0
0,67,2,-0.0,-0.0
0,67,3,-0.0,-0.0
0,67,4,-0.0,-0.0
0,67,5,-0.0,-0.0
0,67,6,-0.0,-0.0
0,67,7,-0.0,-0.0
0,68,1,-0.0,-0.0
0,68,2,-0.0,-0.0
0,68,3,-0.0,-0.0
0,68,4,-0.0,-0.0
0,68,5,-0.0,-0.0
0,68,6,-0.0,-0.0
0,68,7,-0.0,-0.0
0,69,1,-0.0,-0.0
0,69,2,-0.0,-0.0
0,69,3,-0.0,-0.0
0,69,4,-0.0,-0.0
0,69,5,-0.0,-0.0
0,69,6,-0.0,-0.0
0,69,7,-0.0,-0.0
0,70,1,0.6671958888112884,1.4724549055099487
0,70,2,1.081640751803869,1.4724549055099487
0,70,3,1.3495891107290765,1.4724549055099487
0,70,4,1.472454875408666,1.4724549055099487
0,70,5,1.472454875408666,1.4724549055099487
0,70,6,1.472454875408666,1.4724549055099487
0,70,7,1.472454875408666,1.4724549055099487
0,71,1,0.4900504582088439,2.1464173793792725
0,71,2,1.286535865241486,2.1464173793792725
0,71,3,2.1464173361984695,2.1464173793792725
0,71,4,2.1464173361984695,2.1464173793792725
0,71,5,2.1464173361984695,2.1464173793792725
0,71,6,2.1464173361984695,2.1464173793792725
0,71,7,2.1464173361984695,2.1464173793792725
0,72,1,0.4733639455441212,1.0147385597229004
0,72,2,0.4733639455441212,1.0147385597229004
0,72,3,1.0147385228703092,1.0147385597229004
0,72,4,1.0147385228703092,1.0147385597229004
0,72,5,1.0147385228703092,1.0147385597229004
0,72,6,1.0147385228703092,1.0147385597229004
0,72,7,1.0147385228703092,1.0147385597229004
0,73,1,1.6569649368630768,1.9086905717849731
0,73,2,1.846417211660584,1.9086905717849731
0,73,3,1.8891365160285143,1.9086905717849731
0,73,4,1.9086905344676777,1.9086905717849731
0,73,5,1.9086905344676777,1.9086905717849731
0,73,6,1.9086905344676777,1.9086905717849731
0,73,7,1.9086905344676777,1.9086905717849731
0,74,1,0.07054783416685077,3.0320231914520264
0,74,2,0.07054783416685077,3.0320231914520264
0,74,3,2.659072998602939,3.0320231914520264
0,74,4,2.9070394465943834,3.0320231914520264
0,74,5,3.0320232278269454,3.0320231914520264
0,74,6,3.0320232278269454,3.0320231914520264
0,74,7,3.0320232278269454,3.0320231914520264
0,75,1,-0.0,0.6906813383102417
0,75,2,-0.0,0.6906813383102417
0,75,3,0.69068135305664,0.6906813383102417
0,75,4,0.69068135305664,0.6906813383102417
0,75,5,0.69068135305664,0.6906813383102417
0,75,6,0.69068135305664,0.6906813383102417
0,75,7,0.69068135305664,0.6906813383102417
0,76,1,5.2154062818443565e-08,0.7243611216545105
0,76,2,5.2154062818443565e-08,0.7243611216545105
0,76,3,0.5626000375750004,0.7243611216545105
0,76,4,0.7243611624175419,0.7243611216545105
0,76,5,0.7243611624175419,0.7243611216545105
0,76,6,0.7243611624175419,0.7243611216545105
0,76,7,0.7243611624175419,0.7243611216545105
0,77,1,-0.0,-0.0
0,77,2,-0.0,-0.0
0,77,3,-0.0,-0.0
0,77,4,-0.0,-0.0
0,77,5,-0.0,-0.0
0,77,6,-0.0,-0.0
0,77,7,-0.0,-0.0
0,78,1,2.9802321943606096e-08,0.21299724280834198
0,78,2,2.9802321943606096e-08,0.21299724280834198
0,78,3,2.9802321943606096e-08,0.21299724280834198
0,78,4,0.21299724685080315,0.21299724280834198
0,78,5,0.21299724685080315,0.21299724280834198
0,78,6,0.21299724685080315,0.21299724280834198
0,78,7,0.21299724685080315,0.21299724280834198
0,79,1,-0.0,-0.0
0,79,2,-0.0,-0.0
0,79,3,-0.0,-0.0
0,79,4,-0.0,-0.0
0,79,5,-0.0,-0.0
0,79,6,-0.0,-0.0
0,79,7,-0.0,-0.0
0,80,1,-0.0,-0.0
0,80,2,-0.0,-0.0
0,80,3,-0.0,-0.0
0,80,4,-0.0,-0.0
0,80,5,-0.0,-0.0
0,80,6,-0.0,-0.0
0,80,7,-0.0,-0.0
0,81,1,0.3666254953969098,0.6490148305892944
0,81,2,0.3666254953969098,0.6490148305892944
0,81,3,0.6490148487224359,0.6490148305892944
0,81,4,0.6490148487224359,0.6490148305892944
0,81,5,0.6490148487224359,0.6490148305892944
0,81,6,0.6490148487224359,0.6490148305892944
0,81,7,0.6490148487224359,0.6490148305892944
0,82,1,3.7252902290729744e-08,0.3752359449863434
0,82,2,3.7252902290729744e-08,0.3752359449863434
0,82,3,0.3752359308915281,0.3752359449863434
0,82,4,0.3752359308915281,0.3752359449863434
0,82,5,0.3752359308915281,0.3752359449863434
0,82,6,0.3752359308915281,0.3752359449863434
0,82,7,0.3752359308915281,0.3752359449863434
0,83,1,-0.0,-0.0
0,83,2,-0.0,-0.0
0,83,3,-0.0,-0.0
0,83,4,-0.0,-0.0
0,83,5,-0.0,-0.0
0,83,6,-0.0,-0.0
0,83,7,-0.0,-0.0
0,84,1,-2.6077032429239196e-08,2.39298415184021
0,84,2,-2.6077032429239196e-08,2.39298415184021
0,84,3,1.9701531249869857,2.39298415184021
0,84,4,2.16692124371863,2.39298415184021
0,84,5,2.3929843608785957,2.39298415184021
0,84,6,2.3929843608785952,2.39298415184021
0,84,7,2.3929843608785952,2.39298415184021
0,85,1,-0.0,-0.0
0,85,2,-0.0,-0.0
0,85,3,-0.0,-0.0
0,85,4,-0.0,-0.0
0,85,5,-0.0,-0.0
0,85,6,-0.0,-0.0
0,85,7,-0.0,-0.0
0,86,1,1.1429278659753717,1.4157803058624268
0,86,2,1.4157801799369336,1.4157803058624268
0,86,3,1.4157801799369336,1.4157803058624268
0,86,4,1.4157801799369336,1.4157803058624268
0,86,5,1.4157801799369336,1.4157803058624268
0,86,6,1.4157801799369336,1.4157803058624268
0,86,7,1.4157801799369336,1.4157803058624268
0,87,1,0.7730261248771311,0.8918260335922241
0,87,2,0.8918260609929971,0.8918260335922241
0,87,3,0.8918260609929971,0.8918260335922241
0,87,4,0.8918260609929971,0.8918260335922241
0,87,5,0.8918260609929971,0.8918260335922241
0,87,6,0.8918260609929971,0.8918260335922241
0,87,7,0.8918260609929971,0.8918260335922241
0,88,1,0.5155263222052213,0.9087451696395874
0,88,2,0.9087451831888791,0.9087451696395874
0,88,3,0.9087451831888791,0.9087451696395874
0,88,4,0.9087451831888791,0.9087451696395874
0,88,5,0.9087451831888791,0.9087451696395874
0,88,6,0.9087451831888791,0.9087451696395874
0,88,7,0.9087451831888791,0.9087451696395874
0,89,1,1.7695128761135298e-08,1.188044548034668
0,89,2,1.7695128761135298e-08,1.188044548034668
0,89,3,0.7060141945968259,1.188044548034668
0,89,4,1.1880445482870108,1.188044548034668
0,89,5,1.188044548287011,1.188044548034668
0,89,6,1.188044548287011,1.188044548034668
0,89,7,1.188044548287011,1.188044548034668
